"b_Intercept","b_vax_last_year","shape"
-3.32593310833806,-10.9248318588945,1.96356309009207
-5.7031465445543,-0.949266193647036,1.29492707769018
-3.62645991254991,-9.29310651064327,1.25524583604654
-4.43434454932922,-5.44361390538701,2.49352169289342
-4.2386469499821,-6.27710675670042,2.27245101395076
-3.90852605493146,-9.22426106323051,1.53860390213657
-3.37726789723011,-12.2124577327963,1.55294799698524
-3.17681875418937,-9.77959831775171,1.03279352752661
-4.608263085917,-6.58530913509795,2.12509592658052
-4.40871315933159,-5.49225527935102,1.89117753732198
-4.95453041281919,-3.91982041616555,1.96644249341463
-4.49312336084905,-6.09286893870681,2.59939675989477
-5.02153920501426,-2.74738601223012,1.65174058518428
-5.01906798331498,-2.98975924374148,1.51508655814875
-4.87538556672581,-3.58696016353591,1.49357003136765
-4.48345147167602,-5.68434888120942,1.20913777581423
-4.45828755871086,-6.28550274372186,1.22491034868618
-4.58713358637577,-5.36651508875392,1.47982326455714
-4.26653598825554,-7.39124255316186,1.52356658714285
-4.34715927736189,-6.87150821871325,1.74949086622745
-3.57611111360788,-10.9462779286839,1.47750620909561
-3.05002694098656,-12.4050720833612,1.52707382301149
-4.48704169201149,-6.86211425150426,0.914435354044178
-4.82272375287663,-4.35972353529527,0.99613771653007
-4.39062277578061,-6.23240055703282,1.25470250050883
-3.6990875903361,-9.36526596281987,1.6102941447267
-3.56476502396331,-10.1788020588474,2.06717394008799
-4.34217088141173,-6.90644913025068,1.0694043681776
-4.84099272978179,-4.97543906247554,1.27572436481631
-4.58571838112294,-6.39033930457261,1.2517871526559
-5.18462341490906,-3.5417207214819,1.65969365965723
-3.72151571866128,-8.95341900511525,1.97183687888953
-3.66287368420037,-8.99615191299764,2.0250121706216
-4.00405317330759,-8.4193864043036,1.3533791425293
-4.00628861377318,-9.0179377435734,2.02274560668458
-3.88464575050109,-9.54322725812444,2.21241397300709
-3.90572155598696,-9.44126119736066,2.19349115521267
-5.66849062059821,0.750212250629063,1.28845240606464
-3.46607514370304,-11.8285801753176,1.54256869905559
-5.08969001042022,-3.93201145478141,0.768586382596128
-4.8966483714118,-4.2558772211399,0.569015445672505
-5.84938372782909,-0.878569567294733,1.15766276143021
-5.47872307369569,-2.32913919879478,1.01082448352561
-5.44384689584454,-2.57397473110865,1.09367317378956
-3.63854524849187,-9.30816866841501,2.05117447489032
-4.15114149087437,-6.77746640392482,1.37017552798914
-4.58686483286474,-4.43059987764384,1.61685865065441
-4.65559478588467,-5.28231436363202,1.33955871849227
-4.39446482770816,-5.67098187461407,1.42580017341347
-4.98268281520374,-2.91343922687594,1.30308844021408
-3.15124260174742,-12.5600787596767,1.16828021732805
-3.94490095206255,-7.86013826619009,1.18655986294397
-4.25169791789057,-6.79619730417947,1.94734771786916
-5.16973519782589,-2.75769301362947,1.28258834541682
-5.79916612916271,-0.678727026112819,1.38274150895597
-3.03744298520565,-11.4451958739769,1.56350643470927
-4.90018835222436,-5.94535171350435,0.918979539617554
-4.50769691872569,-7.0893359847586,1.00141620333624
-5.76317998561751,-0.695341073312818,1.03319956331341
-5.6367851143023,-1.95639134111697,1.08064585174705
-4.31211877253505,-6.93436929342319,1.42899737179715
-4.11694344825497,-7.87189670678615,1.83002307384672
-5.18005954397914,-3.29984430337458,1.65104755741636
-4.44017440164588,-6.24945299064792,1.78820386079586
-5.00012030762661,-3.094674355868,1.22778083199102
-4.94031500402885,-2.5393723484974,0.793540217643537
-2.76277895253109,-11.9117841217618,1.12110643551623
-2.70784201158494,-11.9532897709319,0.863064951957911
-3.79244964348469,-8.78683998124539,2.41963523824681
-3.90731748206404,-8.10756286733524,2.21401008596805
-3.80376829737167,-8.47678858686563,2.32324172979248
-4.81239795091516,-4.98102330720903,1.84304659571183
-4.41795378414855,-6.94254453296128,1.20957942584739
-4.48277323481559,-6.17518302008558,1.4826642473713
-4.46041426321821,-5.48348801003216,1.24512425342479
-5.2751641648491,-3.81984124002468,2.26963850806168
-3.55888278174122,-8.75387582693473,1.44773158709905
-4.45371198668994,-7.80806080807919,1.17605669062411
-4.66633027248277,-6.777277970524,1.61457332811548
-5.20638177000311,-3.76358153739121,2.39608572469313
-5.04841087863173,-4.63915172959136,1.54055069991574
-5.16083994792322,-4.17584351227118,1.54923390692043
-4.68444461934899,-6.13213137504667,1.33843891549685
-4.18218938289136,-7.64615996571781,1.8511059561509
-3.81134911407996,-9.04633288519112,2.15832949148351
-5.12287533216034,-3.13982986755606,2.03629889833877
-4.42309749494316,-5.81445646163987,1.05143011815276
-4.6792782944808,-4.57147410261269,0.926862432509066
-3.55439745594213,-11.4327656869438,1.56544629439236
-3.51586536149965,-9.51114748499269,0.808916510670722
-5.26029259524472,-3.49223494812984,1.45561805827168
-4.5944296670521,-6.18293484669546,1.36366401074812
-4.42290609810754,-7.02055739961611,1.62098100463933
-4.38211723666192,-7.19864932016573,2.18508320529097
-4.32297073859807,-6.55599527449554,1.82634814673041
-4.58287500891837,-5.27349943779909,2.44817511848945
-4.90534378121179,-4.19745910920452,1.01898164631959
-4.42079826091018,-8.12701027156133,1.09181108922766
-4.66190729200274,-5.92517064534516,1.25855757106352
-4.38493042398951,-6.06854878023837,2.23501319125558
-4.51941828510305,-7.08249009499273,0.996056858138218
-4.11648296563583,-7.68156444825347,1.60648997305104
-4.44419787461142,-6.15984931399284,2.03132708101056
-4.52324463739296,-6.4408144589103,2.34171381523892
-4.49267467348621,-6.31259185958979,2.03333662092546
-4.49934169228933,-5.70819316428044,1.72830274237651
-5.05223330806567,-4.33122297351627,1.42128222393533
-4.91815925997132,-4.96218236916068,0.824904047817877
-3.75249178768937,-8.88073992363372,0.885736462430287
-3.81515716697944,-8.78033866855805,1.09810669525134
-4.74817309068645,-4.39941786649565,0.845768648539617
-4.74351672845922,-5.17849241369971,1.02993666565374
-4.88210160799012,-5.64726209420441,1.73545104751117
-5.25799106383953,-3.40149922696641,0.949170777435225
-3.79458948425617,-9.09865549581001,1.44652595663973
-5.04099557379117,-3.67841018618056,1.30757601592866
-4.29133950208038,-7.33889811933549,2.21244455098471
-5.1144377990939,-1.69280611969275,1.29521415533344
-4.30225851744025,-7.38372478155026,1.64490250997021
-4.48619618630795,-5.4209171377539,1.71129366802172
-4.2769820056628,-6.5758712027963,2.01932601753051
-4.42855697664084,-6.26510924512439,1.42783066708317
-4.02164592464864,-7.64481436249697,1.7231614599614
-3.59447751492295,-9.13162426875477,1.35806659112702
-3.56755270501329,-9.25143611780708,1.35932233324345
-3.90941578810278,-8.16830705835796,0.858109084042754
-3.67116996864103,-8.96736749709478,0.766954486348724
-4.23005283157136,-7.33633886658147,2.3239943384124
-3.97483889199937,-8.19354776345576,1.90545440742813
-4.53882461037742,-5.54229808939415,1.71045136074906
-5.38373013944691,-2.60707226450466,2.0242349463875
-5.27728448591318,-2.64149378912568,2.20941737313471
-4.46741417240949,-6.12201646718936,1.16197215076077
-5.4863479489626,-2.24709861424212,1.35889429121858
-4.40562951604361,-5.44744249711319,1.81117700698731
-4.615940406587,-4.30119280070668,1.1237001388945
-4.66318759467141,-5.49454421925482,1.7419640996599
-4.40990542913383,-6.47105598734191,1.51349399436788
-4.40990804236499,-6.63023924557212,1.96883112521867
-4.62877961642208,-5.25816346451906,2.0629778937976
-5.0660217981473,-2.80868199570497,1.95035379854558
-4.53215992502239,-6.2308385183652,1.65306664770741
-4.54618278279924,-5.62089164966783,1.60094240238569
-4.31261471373673,-7.09353634362787,2.16779516682591
-4.2818795224066,-7.07334005240295,2.33125601959694
-4.1371425938372,-7.7974533146893,1.34978051324466
-5.20941050001366,-3.40305954407342,0.898676426012805
-4.944558608586,-3.88172992545334,0.819602357311405
-4.41212813278795,-6.00808987283187,2.3407096165572
-4.02401337839844,-7.42557622534052,2.07038978814084
-4.04398067742015,-8.00381702081392,1.85548264009209
-4.74420808703213,-4.47422049371242,0.819568397742887
-4.62713044690821,-4.44689206928132,0.856865148840121
-3.98224324277559,-9.09405112765055,2.07789582341425
-4.04353154616016,-8.67308406619069,2.00965191072681
-4.72489808277506,-3.83144388554964,1.00880360596771
-4.83006899027578,-3.35328579827521,1.65790025900581
-4.5242066155845,-5.72767243469687,1.03556859459564
-3.2996285869472,-12.2107017998763,0.896367603604717
-5.56019860576001,-1.10055749027894,1.7465580930427
-4.89910822928885,-4.0122051624401,2.08168268278417
-4.83544206508688,-4.48081530738835,2.13346266041003
-5.38905373128085,-2.24198692958096,1.96011478468922
-4.54955012820564,-5.92562468438016,3.10042529390456
-4.5610818833432,-6.186543132443,2.76907406150347
-4.2080860307062,-7.58430034983763,2.19787666742077
-4.48220290912503,-6.25986499509986,2.54900007543083
-4.52743286493079,-5.91038082013828,2.42487985064999
-5.04241070368112,-3.2178885360352,1.51517792759981
-4.68187901032369,-3.7697665489628,1.71979133556777
-4.6412106850675,-4.13332066509028,1.1614009889444
-4.45250845117933,-5.9937557263158,1.27268284240973
-5.07370472543419,-3.49214145105789,1.72106835363061
-5.37326430331496,-1.35038099011547,1.82739361337063
-4.52594594537259,-5.47830000135712,1.70545673881358
-4.20265783721941,-7.54453782311591,1.9978860037504
-5.03260912655388,-3.80039817886977,2.20368491187404
-4.40706022014418,-5.81812071331418,1.73766042721671
-5.99534089712259,0.94546695691637,1.03122370114732
-5.51226132424511,-1.93660622802864,1.35295410564229
-3.5010394120974,-8.925613018779,1.59403993614645
-2.9736139511387,-12.1848875420579,1.30437471781447
-5.78626557291245,-1.10410555670738,1.43638227070902
-5.76575095512242,-1.20939603049915,1.39414380686169
-4.84845066372982,-3.91402542272088,1.01654560101574
-4.26739209487599,-7.53119817251322,2.29556543281057
-4.54955782127012,-6.68519491737869,1.85648997989848
-4.54228392535179,-4.9608996782034,1.61721312226549
-4.57364069723261,-4.82903406940714,1.69253545556943
-4.07655823873719,-8.56839741118273,1.32824722080613
-4.18675247915688,-6.23873402249834,1.6345547598725
-4.37835474178224,-7.53744257534482,1.33206181498349
-5.19041380974569,-3.81940806868626,1.55225665621696
-5.14173381691136,-3.19244884808987,1.67873200513458
-5.08765035506959,-2.29413646222374,0.937984090403153
-5.08785206066119,-2.74057940642024,1.43482870905535
-4.01231867665209,-8.31697433225953,1.72109469405482
-4.88942718837952,-4.28960491979529,1.55408187796976
-3.56189711898824,-10.0850211252835,1.34599730450393
-4.40729042382345,-6.32246138775349,1.11924170881069
-4.87529106426725,-4.72916208065749,1.51611486056628
-4.39707850549704,-6.67231188983983,0.941535874211825
-4.35496325428167,-6.88701002045747,0.926466236583159
-4.97961384904103,-3.3831692350238,1.28997713597303
-6.00459413272792,-0.341522867260171,0.866847106648734
-4.45045340231255,-7.46462191646359,1.27631632944341
-4.60296568437133,-3.93607051997855,0.650667190720521
-3.61899788980192,-10.7536312061612,0.760454881509395
-3.94012731857413,-9.20114667849531,0.629731425537703
-3.77493670714163,-7.56083960075473,2.37091033418034
-3.69141364363486,-8.08804069975497,1.96216823720973
-4.66360738312144,-5.6959104315995,1.7566032651917
-4.2233479443836,-6.85431389757841,1.92958776940369
-3.81237609735961,-6.8752236824319,1.02481018582293
-3.80792939393613,-6.82786141521808,0.957281453076674
-3.42122899946792,-9.77591076774448,0.768797366192103
-3.98764075033771,-8.87822808222371,2.04503878744486
-4.25100348426367,-6.38048540956435,1.24625768157482
-3.84823641354254,-7.62944403566734,1.57482550880211
-5.52229740415133,-1.96663849758166,1.23459911123647
-4.61542762684,-6.59041790437769,1.7151299608074
-3.85208423300444,-9.61607022320668,2.09811787015237
-4.90696620496693,-3.66484423929851,2.15649475753908
-5.30591323809549,-1.75109431240358,2.18870538669173
-3.88283666006361,-9.55864898487677,1.51432936140913
-4.19322205254517,-7.30993317558963,1.26596495762251
-3.91124036612136,-8.27581706095298,1.51185891061823
-4.93307207331553,-4.67304748947187,1.03010120620495
-4.85575264760392,-4.8243946519926,1.04952620258195
-3.98509302388668,-9.26435505465283,1.67088676916794
-5.29518298468508,-1.57980576633893,1.61704096468579
-5.31319522248661,-2.41964720515429,1.49709129850964
-4.41137725896194,-6.57857223210991,2.40531132167354
-3.76877734513104,-10.5201713027922,0.898018331995813
-3.80853924301751,-10.2194362512278,0.905741257368994
-3.77470496504569,-10.7426424615751,0.851722423969303
-3.70679289475018,-10.5465638396796,1.05411425065179
-5.42209977192058,-2.03234217723687,1.49349581016908
-5.02649087861395,-3.21433531811131,1.53704932278295
-3.71244230257989,-7.68427615039251,0.781478842719974
-5.60559896822488,-0.447940347356062,1.4933855951911
-3.98955395651365,-8.48869788861991,0.937502195687979
-4.14244812714741,-7.9776175047637,1.73837312862491
-4.33018052708635,-6.65802554978464,1.43469355937449
-4.58766907995127,-5.42948967711647,1.95953935691451
-4.01531149136511,-7.91713372899983,1.47176588902054
-4.68653666687023,-5.43839960191023,1.40947235411548
-5.03952802853513,-2.25539396967613,1.40106193099715
-4.61856415683361,-6.16285799057378,1.42469461105066
-5.26013432529589,-2.89075920761468,1.16155239781973
-3.91326635505331,-8.62943730383429,1.79858410751792
-3.56049372078717,-9.0548086733788,0.717088987239445
-4.73529968429463,-5.77246343500787,0.641936087656824
-4.48390545978401,-7.40436737525194,1.14222013556213
-4.55187520629205,-6.99248821003174,1.47198602031752
-4.7695276186841,-4.61129153583522,2.32881863618207
-4.759008074701,-3.5920108733799,1.51872943076681
-4.59939955129236,-7.08214647239545,1.79984417253211
-4.98926744884966,-3.03014916968537,0.679014375019858
-4.85087688116965,-3.32996780578185,1.1414698377015
-4.92340820314698,-3.15241702463888,0.960614343439619
-5.60764325788864,-0.683640055900631,1.17715905573304
-5.77108718345267,0.11403237133131,1.24461268430599
-5.51123255871124,-0.717513587883898,1.25289328895018
-4.96595617257741,-3.27910179679351,1.08414692068059
-4.37902287265764,-7.78164136252662,1.85205838482514
-4.72092955048313,-6.67657457520421,1.06581330231029
-5.08211439344883,-4.23679606849658,2.11246734131316
-4.8606514814519,-4.1036468031174,1.6107632925093
-4.30348909804232,-6.81023358591661,1.65772240070738
-4.82571712588584,-4.04460635103406,1.96628728563146
-4.2556008651972,-6.5357538894622,1.76293407129605
-5.03705315661541,-4.61822198246192,1.42870403771662
-4.14976573285762,-7.88042644344377,1.41008797688085
-4.11924438098755,-8.56924456938935,1.07712629797839
-4.59948816720586,-5.47032802705659,1.72218567241964
-4.05430345874326,-6.52395633999277,1.34715181084972
-4.83769835235075,-5.98788212921638,1.51499796711693
-4.9928925649197,-3.8116854357296,1.56558478422323
-4.10883999641301,-7.9801812812738,1.49585246861768
-4.92933608267747,-4.73996665358476,1.6751231332574
-4.11627494082819,-6.86313003147648,1.41785370131447
-4.54397816800751,-6.14445712928257,1.312480897373
-4.23386572652773,-6.96235152862836,0.931667062241212
-3.99629860092414,-7.13503766258492,0.656196712622035
-3.74309404680568,-8.12252925346453,0.812093373230838
-3.79272239948894,-7.83542624019904,0.862446118789882
-3.81044716939941,-8.20596640381801,1.49065505343262
-4.17890118786915,-7.09226546611749,1.49448212756163
-4.30643107115599,-5.52769985716455,1.22640989531896
-4.52948520145871,-6.33240394655449,1.21181175630634
-3.19743976685583,-11.880034589699,1.22625215568004
-4.10277164077485,-6.8438499300728,1.49646084509899
-4.65440169513691,-7.07141784941549,1.07562477439602
-3.80343377300788,-10.2603499185497,0.726715377063103
-3.94751688605716,-9.52394356878746,0.912337082701929
-3.76313684054225,-9.94569447535771,0.92777679898208
-4.35570875617151,-7.72598294120047,1.59598600325367
-4.25321148942554,-7.74010069638731,1.40996309507732
-4.10494098562576,-6.56186156133889,1.49283252103828
-4.15372727495445,-7.37086224177174,1.59004404387385
-3.68375542587911,-8.00587746266451,1.58681175080939
-3.18626149031447,-12.301786222606,0.97877416981312
-5.44354016135096,-1.36295003189448,2.64406653898399
-4.11913561139943,-6.46133025136236,1.32051091394953
-4.11082360311809,-6.60917317610819,1.47611538235375
-2.63507431773765,-13.6788034614446,0.873185573557068
-2.20078742339152,-15.9041227220848,1.07505640076003
-3.13229402966249,-12.5207057209505,1.06895479605683
-3.71487016857388,-9.1857093971665,0.98673494054775
-3.9469552073268,-8.1718574171429,1.03819176474491
-4.31825216585114,-7.00304376307938,1.25658702920203
-4.56131071674786,-5.8351418353214,1.54797284343297
-5.028191751458,-4.20656833536964,1.32690176000079
-4.37665743325229,-6.36653785797168,2.36115625709287
-4.23737122197745,-6.88983558739062,1.56668548780885
-4.50618177219498,-6.46019721834965,1.71843732511148
-3.47560658073706,-9.66727363501034,1.71359933015468
-4.75348285764026,-5.22159414593465,2.06575241273009
-5.34033668328965,-3.31174171189754,1.62502835169281
-4.390135410928,-5.08003453507088,1.22330990355193
-4.37300236261918,-8.32192291301831,1.11471900328006
-4.24368917914697,-9.15081220645771,1.04643445551161
-4.28968256805597,-8.80830552128314,1.12586885411229
-4.27428911471614,-9.1594161699653,1.16563720021805
-4.57432637358686,-7.33105782526651,0.968017904407496
-3.95317498621282,-8.23301315782962,1.66426857366961
-4.33649415398743,-6.19782126838939,2.09290782670389
-4.7773371522651,-4.42032860117573,1.56613754684794
-4.31101150641908,-7.41298306091478,1.8997424271659
-4.61479988008474,-6.08698600704435,1.82940023582825
-4.20425858861591,-8.41194958442414,0.908818665910348
-4.35513575519328,-8.87995154185566,1.15715572870375
-5.36307890816316,-4.35660428637979,0.609771415099283
-5.34426991272283,-3.83129293930318,1.08493030122277
-3.25474997103847,-10.8462723591449,1.19331075663439
-6.16896512779471,3.22873899084974,0.92420800664262
-5.39429757489083,-0.872557599088505,0.757615993178737
-5.12770870155373,-3.45559762225697,0.841666852131827
-4.83471257430913,-4.4592697106332,1.3830833537236
-5.18782802200039,-4.9210105969511,0.888148322895415
-4.08955022375834,-7.51655229730472,2.27010112935535
-4.40658664381083,-5.31517473573024,2.12470203102102
-4.63296132212762,-5.96676536247814,0.945464046986759
-4.9687676136289,-4.20646324666317,2.13123653127347
-3.68118846340032,-9.4702799319177,1.71475128804959
-5.29875231705693,-2.70409525986739,1.67057240153348
-4.02352030034851,-8.28673931499528,1.67412337095597
-4.48928737547778,-7.61037383895128,1.9690781915477
-4.97417699267396,-4.13040841647458,1.45849792975948
-4.16906295823117,-8.06403513082966,2.0491228665745
-5.04207475543712,-2.88381126358894,1.58014439688027
-4.08622775607292,-7.87481325490717,1.67340377615617
-5.39187681983138,-0.821446750683316,1.73871078714629
-5.28320505922423,-1.4810386899944,1.84491310798404
-3.58556371025708,-10.91321514738,2.32943667917159
-4.42222912550833,-6.6944350199431,2.63536715212106
-4.55444728941597,-5.94272135731435,2.68422868768776
-4.56771752311527,-5.31851706397567,0.936174526917932
-5.15633284163453,-1.51623080195512,1.24953564311154
-5.15993579279516,-1.59740139259851,1.28402052528893
-4.41346022661358,-5.90373024302803,2.22855779917514
-4.38718927109507,-6.63945138514754,1.65774261867505
-4.23119431045723,-7.35794740984269,2.50618105706597
-4.74631212210601,-5.78802155979417,1.05008360573631
-5.37024554882286,-2.90692977701328,1.20126466680263
-5.44179342867508,-2.0376342830918,1.02175279008427
-4.84617256305928,-4.76923432577386,1.28638755667926
-5.17219477498862,-2.37389177602078,1.03826831349974
-4.77829664063217,-4.16246230769772,1.06669994994104
-4.56390057310743,-6.14050249070991,2.12393225300424
-4.48736247917355,-6.49506816780386,1.62998124473143
-4.66353955379785,-5.19389990986468,0.985814660022635
-4.07768072447095,-7.87077811129945,1.52981456447742
-5.05845223405272,-3.34243963118048,1.05225825556964
-5.08471611865319,-2.59806647467299,0.813278745984962
-5.65937344967443,-0.0910672163987571,0.993831503203044
-3.72299976060347,-9.21722205227778,0.983975143960609
-3.80845416952535,-10.2057290022905,1.01618770262668
-4.06307086659299,-8.37383601521506,0.945144403717777
-4.10339164488132,-8.1767644965992,0.981547072786517
-4.68936796187656,-4.78295946133368,2.16404404440674
-4.83820341410417,-4.64797163504421,1.38748544625656
-3.74308570163947,-8.8558113229805,1.56280464366915
-5.33243207822512,-2.57509571816099,1.49013254839808
-4.71439907396329,-5.19556236599723,1.09057022408376
-4.25492016727896,-6.6642895147481,1.21839873296265
-4.09021376817128,-7.44846807305689,1.10593430110057
-5.45508620791723,-1.54008840520441,0.80975620125868
-4.75409107284368,-5.39953655049799,1.36677690263156
-4.09349594003742,-7.035017023085,1.30013290343474
-4.3420095204211,-5.71989662829924,1.40968033328902
-4.53318874796506,-5.28880285060784,1.65752071959027
-4.29739846798724,-6.75086687707422,1.53795347329187
-4.68562203857529,-5.72671676100529,1.51399802368305
-4.99738003759481,-4.0764856596276,2.4426789733267
-4.81593733955414,-4.689227762624,2.14338873810496
-4.40883363466896,-5.63565252121315,2.24403852942201
-4.65752742992391,-4.45806604371904,1.69648442995919
-4.91325402407726,-4.10040632550405,2.27485853029263
-4.80776141487659,-3.58265275826837,1.52000520334745
-4.17009929835169,-6.42009894158165,1.33989023820379
-3.94327997114318,-7.65515202691444,1.36149577324133
-4.79672081202993,-4.66143200781891,1.41063680781773
-4.70765657507931,-6.21311335090485,2.50383184675214
-4.61651109373031,-6.35300933970592,2.1525518714276
-4.85831651927411,-3.94532027237927,1.06060270934942
-3.58354314905735,-9.54172647019792,2.08585793118924
-4.02185199541244,-7.89343537666525,1.25925546401304
-4.74960602665606,-3.21028798538864,1.36980523595201
-5.18644919208964,-2.39356480541604,1.39433173935005
-4.77563161974415,-5.76167751968081,1.34911079640616
-4.65961871517016,-6.50213310171286,1.06509647925755
-4.59620390003415,-6.98648614345656,0.906582429905672
-4.56763123371584,-3.82501153052585,1.73987516558988
-4.62620880112166,-4.06340347802782,1.62839899359535
-5.04876569776965,-1.55889999506807,1.88467493894871
-3.80278093034454,-10.1468735292982,1.35329005560812
-4.78516016727249,-3.70493600543557,0.724468934593763
-4.61054275890214,-5.9159488279675,1.0908535290787
