"b_Intercept","b_vax_last_year","b_logcases_last_yearP1","shape"
-9.59112646590019,-7.06199796512989,1.12595203451274,2.09898658791594
-8.17648987043083,-9.1835559751481,0.853911055828824,1.58866913575438
-8.19558629097866,-8.15850828085662,0.799355231876824,1.56409880056569
-6.97113523429327,-7.86951807033491,0.560585326929376,3.67315268805421
-7.08191043121699,-8.32689499224095,0.605551718671654,3.65615035914785
-8.30438235622078,-4.29174102560293,0.682526382536871,1.40344685723026
-6.44899191109059,-6.76657923497241,0.43193156513836,2.56065548759099
-8.75647289820498,-6.74917559753021,0.849104576878498,3.32748954778477
-8.03310785175977,-5.81445934849076,0.655051130803399,2.58957902248461
-7.15477033498576,-9.55128252624919,0.697617488130105,2.05861120925395
-6.75923767426968,-9.61342479833668,0.61837192294266,2.42454921306689
-6.59516232001265,-5.64985965395272,0.40485326103177,1.58991305098781
-8.92021174900864,-7.95371610184897,0.966029997771207,2.42666426275189
-7.82751873443096,-7.7267130422192,0.730508385227783,1.88748927904165
-8.67379787568887,-8.0886098083169,0.917198615586602,3.04679997453553
-6.63742931790797,-4.85958174476817,0.368814784285128,1.8676991309431
-8.3407773824676,-7.01711085524606,0.79106835551559,3.96161037428317
-8.41229251641132,-9.22456427185961,0.86485865869439,2.11885169238941
-8.10123527761861,-8.73271990148547,0.816978991775246,2.07653021069375
-6.45333855535368,-4.39470054546751,0.320662180258204,2.22488086894064
-7.8078813443809,-6.71483270324462,0.676458996309023,2.04147515785522
-8.02624227926963,-4.58883157888675,0.659618179538612,2.6873301378279
-7.91186284058427,-6.53140911437345,0.696172783303909,2.0473265570733
-6.96207028556021,-6.7483374685748,0.533778326774752,2.53558989339344
-7.86506387831699,-5.76350254210954,0.628263357806624,2.60772380823583
-7.63130778967996,-6.54427582980398,0.668728029322713,2.39524678461397
-7.55414541770053,-5.93620038053196,0.586136185745351,2.14368048705646
-8.0728990145603,-7.32047330293413,0.766957616103075,2.56722630983919
-7.6917820011483,-5.06249273401669,0.58795071516527,2.32870462801788
-6.8178695316191,-10.6310850721058,0.659777339958461,1.55056071652912
-8.14206859708755,-3.50801708253181,0.614050213388046,3.26791418664731
-6.60856327184585,-9.15855624957876,0.541288008665095,2.2131694326706
-6.6306634273258,-9.48514714055432,0.561802386336626,2.32018388207114
-8.03787471786866,-5.99370262235068,0.72315542759049,3.20852285752268
-7.29604629277536,-7.09712903337109,0.566830949013094,2.45895689327906
-8.42229742111651,-5.94283278699312,0.80488951934213,2.67173087514442
-8.60857758078921,-6.32314106755117,0.849116867831853,2.70080224175985
-6.92292229384761,-7.52707380357217,0.56097118067554,2.05105073305916
-6.48829018328483,-9.03238193395591,0.555782701412577,2.01525171721015
-8.41240819681736,-10.044359623826,0.946844935498263,1.255308058985
-8.14957924738065,-6.31290311420248,0.778202914003638,3.32786696972141
-7.57170355703371,-6.47425363451213,0.579249671793161,1.77157010862945
-7.60508601075464,-5.16881837840007,0.581527105430405,2.54575717144518
-6.63399230695925,-3.98541877815424,0.351044988182234,2.98310346175174
-8.80739680524834,-7.87356994773867,0.942348422177245,2.27712823003909
-5.62179359613268,-5.89267224110127,0.211798098259932,2.07305200222194
-8.87477340406072,-3.68270234674873,0.755680712044095,1.74681597808783
-7.77237499522519,-6.33442270447839,0.651263500557396,1.32666844061881
-8.37873267730413,-7.4195695650545,0.834310213326,3.12152724299903
-8.2454979109656,-9.38834502295265,0.881521776664589,1.68676660541875
-7.41451821606414,-8.82781053749031,0.701780577443866,2.29305126343677
-7.96811483800213,-6.85242978514848,0.711008509256783,1.93206254026845
-7.95563694226659,-4.65596428061671,0.640490419968879,2.84375587912102
-7.83968014972932,-4.41377711221449,0.608996096378654,2.93590170255187
-6.75027492812573,-7.61298516043884,0.50774913823429,2.06281389608328
-8.11494070727212,-7.10257910336664,0.765792015815829,3.338343590716
-7.52892366456209,-5.88579579069028,0.540520140402973,1.84429232806063
-6.80369290200535,-6.49764991952372,0.482761005648454,2.40556841293645
-7.20075119433556,-8.44367005012205,0.640651474511035,3.49780776660103
-7.04135509655338,-9.1133050826634,0.635384260592773,3.72354602528372
-7.73127381000641,-4.40935983021478,0.548298676241743,1.21499591501447
-8.474355527642,-4.44775066628346,0.695729416377496,1.4830184870101
-8.51086171421148,-5.91305644048787,0.765910723863882,2.36565797806796
-8.46345768088275,-6.26003863718457,0.743650456899659,2.20303670947823
-8.45551357940181,-6.08043789348759,0.759530984655163,2.33999394745911
-7.94514584913523,-8.81540162729332,0.81517620989919,2.3161123281197
-8.70819861728145,-8.93463329311587,0.986746357156435,1.75500155025072
-7.81724721901418,-9.40688696992522,0.825231537516672,1.57428566056372
-8.77412445755261,-4.608510544232,0.792618284370749,3.03138384917096
-9.8417934507109,-3.71458141967759,0.941702866270051,2.88876854843583
-9.45124631409498,-4.46824048418189,0.88634191481813,2.88488056157503
-6.40932991624719,-8.16094023264923,0.545401973233505,2.67232753029965
-8.47933427051066,-5.93897366663774,0.822486781646567,1.26561795493206
-7.25849715652477,-6.79120312296089,0.596778072080872,1.87789628645627
-9.80287480569789,-9.05261232381323,1.20792798000286,1.696846167427
-9.99471881891557,-9.04250436126239,1.25229773159092,1.90840413952589
-9.71270209538297,-9.742110096183,1.23110128339281,1.58080838089984
-10.2370661135136,-7.06312373865255,1.24780141029132,1.33293536083846
-9.08700755577499,-4.60574306726626,0.921179531117314,1.39452015534582
-7.80351774599968,-6.03253190184326,0.700248181264548,1.49215745792513
-7.27634006620541,-7.12587207162261,0.677358625307205,1.88694338588453
-5.18912961535362,-9.86601027498052,0.312588385013412,2.0791104216218
-5.55615966781532,-9.01639339199207,0.337611662059667,1.55206203537639
-8.35158216002445,-8.59429694022703,0.907395524362559,2.17019649397422
-6.06010340672856,-7.19923129163197,0.352326240786666,2.62862117946007
-8.73793717643997,-6.4756014000519,0.871417726981099,2.12737051760808
-9.19308370016765,-6.89151271638606,0.983654067321122,2.19161036716698
-9.06600549393592,-7.04988581644911,0.95004747572888,2.62166581666912
-6.97184778014199,-5.99201223378327,0.447272085900492,4.41813994811104
-8.86175988315774,-7.31331808640399,0.965646181482963,1.51306426241708
-6.90797396825013,-5.43362750924953,0.460354499686876,3.58642752652544
-7.5318533381071,-5.08066458851842,0.512637248203345,1.29397053141541
-6.22441642684854,-8.41542911609546,0.403439173267445,1.43388501261347
-6.28468415538565,-8.82792761237572,0.421191042871667,2.09438928735473
-8.27752833343196,-5.12742292495406,0.707970490324477,2.69365927225843
-5.95537352275463,-7.27232829703528,0.348700463924866,2.03937702027139
-6.38746105210945,-6.73386750831883,0.396294388017616,2.04692495184601
-6.83825942381824,-4.58668729700707,0.38811142715237,2.25518810523176
-8.06950240492413,-4.13367803660801,0.634106524828056,3.40523456831572
-6.67683545009168,-8.36063133450685,0.515184309013665,1.27862696600585
-7.67126636489176,-6.25144389343955,0.643307217952436,3.84767695668393
-8.01446210977997,-5.87018895031064,0.652128948910372,4.23763666300348
-8.4930774830567,-7.83429012181718,0.892010779776329,2.51401276443699
-6.58538442445373,-5.55737563828566,0.353518053983619,2.39798539171347
-10.1122821567619,-9.28482625378916,1.35132665369614,1.30537213315887
-8.01244129602477,-6.67542119201997,0.746566216984501,1.59324064595813
-8.22666225599966,-6.02062522952129,0.753876726816816,1.67471605447335
-8.53411984799818,-5.9490591409671,0.817410232547694,1.72906919889134
-8.63324335621766,-6.30033130390084,0.860541455027212,1.74726452716128
-9.28788320084637,-3.81782016499009,0.8893067833336,1.57145080320875
-7.45876149500333,-5.02163219008953,0.598128555710333,1.90945199026218
-7.9649230133187,-3.2105507029107,0.557860921010935,2.22958139105359
-6.81718459129197,-7.0783468010681,0.511351665897802,1.63550921018418
-5.8536560249337,-5.96879795388944,0.273675525226969,2.02405333401122
-8.03570636045995,-9.08314083692575,0.819575551220942,2.67591381801215
-8.25877761442086,-6.11063945655878,0.772709691500026,1.9824615459422
-8.10567343074186,-3.89120478007372,0.664697981885904,2.74262839503565
-7.33463875770711,-9.0386070357269,0.641234788025632,1.7682560771003
-9.71912231547184,-9.2762630390737,1.18863047202448,1.40194770377167
-6.60774111235603,-6.57133437635843,0.437425966596701,3.50921591599397
-9.17780440508284,-7.09211603849607,0.972677982518364,1.700486166463
-7.83524272567977,-5.72862462091193,0.628626916145223,1.4146504773233
-7.90381772795777,-6.8323649508375,0.697795608853007,1.33498252881278
-5.91945883832344,-4.08663019918792,0.15014737934638,1.59940486340317
-7.73104029231533,-3.99633419763009,0.614278485216399,1.67447191028992
-8.21814677990692,-7.93128264427851,0.786941565008071,2.9040799317275
-6.22833672396087,-8.29071267641836,0.43122343847289,1.39283813863713
-5.21601880934458,-10.2719618115113,0.279254215387557,0.890471588510788
-4.25311334554703,-10.1564750419335,0.0451837306153601,1.15111510401755
-9.87118623192639,-7.30678664656124,1.1333915684728,2.32583475069631
-5.74790548849946,-7.84047521883818,0.292685350253047,1.43529529582172
-7.3632029953358,-8.00038142518668,0.601267481266442,1.5465747731757
-7.06793442299826,-5.03990014255094,0.517692865073,1.68850189591883
-7.99131596751912,-6.72395799851142,0.674243833702508,2.74776584328875
-8.42819495493894,-4.94815771956465,0.739795129128335,0.787998527878302
-8.65510261548602,-3.36341474057398,0.751137156494606,1.32029622625615
-6.99271340526347,-4.12875427110396,0.41952084319945,1.20757029057581
-7.74639571254764,-4.91259817357977,0.602379954617841,1.1233675986889
-7.1374843570196,-6.88159590035445,0.54712517838744,4.08140976527046
-8.95980484421016,-6.36771836129118,0.859143895724682,1.60153303127587
-9.14400418454123,-6.36897108238139,0.892888841959626,1.72789280227257
-5.94850676567306,-6.81593425866904,0.367470286469638,2.4618723602686
-9.92066299540533,-6.5541062351116,1.0445847956917,2.01520914401138
-8.93167556731258,-7.79975335198718,0.919452745768174,2.25927448195019
-6.87860589105416,-6.11085711955648,0.523417983120236,2.55511158394104
-7.96166017522177,-5.42522649765651,0.624770306853928,2.64379759325286
-7.4343979078537,-6.0345015695007,0.5826654335429,3.33435375499009
-7.13970270525927,-6.54206184280236,0.524931013876524,2.02249634993973
-8.32848074251193,-6.24540687903452,0.781352714162608,1.92518998025679
-9.63748937285914,-6.24031931820244,1.01154029300384,2.5590640916974
-8.13340138102783,-4.79267594314585,0.632129868343687,2.10598804034386
-8.02886723188991,-4.02139720975627,0.574821407844231,2.3401164227231
-8.04466854155209,-9.7869357885567,0.867723091236268,2.15844348077906
-7.61726021098332,-5.34027403224244,0.598131337269016,2.60733991109867
-6.80229078196743,-5.68871593362501,0.465427262400669,1.95891679706489
-6.65925930224752,-4.55204464723752,0.389423717781854,1.49533733613605
-6.99163116406527,-8.9631248158903,0.625407831677617,2.88390852759372
-6.9688116014482,-8.5866467062639,0.60091594705388,3.36135670638835
-8.47138061460238,-3.29914595786025,0.732225383798216,1.35535820760592
-6.16939191498638,-7.2264314260251,0.334072145350843,2.6649288177246
-7.29535932443753,-8.88819821900402,0.645643067120422,2.70183114438337
-6.4856183533369,-9.21554356470011,0.473119250573103,2.92690208963851
-7.76769692424951,-8.83468628730017,0.711357901134459,2.49011263174139
-6.82353351621971,-3.550404314502,0.375594569857466,2.00633076477274
-7.84188114642023,-7.54440786482556,0.707408813373007,2.4407352178876
-8.12712573535424,-6.11226341009402,0.694022047338864,2.52454878653561
-7.10170109611794,-4.86037145376306,0.494211665102963,1.95045482352965
-6.31263061321219,-6.93479721607102,0.40686559490049,1.91875254687403
-8.26230285620714,-4.30922597699474,0.669674738030709,3.38083288636799
-6.90341027554467,-9.17276880774289,0.593164715151919,1.68270052390321
-7.16614203442116,-6.24536646500699,0.54981764986959,3.03277775828556
-7.61703770575946,-4.35210315435555,0.536270002580924,3.01641756030894
-7.46527841393635,-7.14124632549611,0.622530051359652,1.60128086629801
-6.0631512245076,-7.52516824029694,0.334673540606454,2.924938845695
-9.64455081354373,-6.02874926876546,1.06069684496723,1.68804579731042
-6.49637475398997,-8.19124355283539,0.449962195668286,3.65560371457831
-6.65170453011906,-8.21788839920874,0.489528192486554,2.75920322355838
-6.71709728696453,-9.30730940358244,0.60080953725052,2.49590277842527
-8.07351219480297,-7.27191976328663,0.717837305034548,2.63419493425313
-7.75995292580133,-5.81109178395269,0.651622896486716,1.93868926074028
-9.27403421662874,-4.53362558283849,0.877518249154212,1.56142367999605
-6.06257633819898,-5.92447107230204,0.3287773464365,2.69882802687893
-7.42858752060654,-6.58584639561078,0.572501932190156,1.98060357737163
-6.98712588750963,-7.38056000014029,0.554947001715191,2.7357163938357
-7.42719944821455,-6.10939336659641,0.538868135118226,1.95638656034111
-7.34600661039609,-6.58266427739114,0.527151076444194,2.13189705834481
-6.94351996391751,-7.12599929433968,0.493464966087282,2.61553273143937
-7.39330166656415,-9.29818948548799,0.744318392419979,3.53103372976499
-8.81986158134007,-5.76328933541225,0.848955493166145,3.85258644495074
-7.10908061385215,-6.71116068880033,0.525162873771006,2.12547201917227
-8.19033948626708,-3.80990535919006,0.662599863859621,2.81335472041385
-6.63449988700642,-5.45657115502031,0.368027500351766,1.87939808304858
-7.74601525056658,-5.87786215174107,0.59586110551114,1.79951174664808
-9.51230276447408,-4.97235129404815,0.891736316944164,2.42478721179292
-6.86293527587468,-10.2959057708394,0.660962996320624,1.53327794340154
-6.65416074647784,-10.3978505438714,0.633987495898073,1.84854513799025
-8.76735401932133,-2.87793128800414,0.629517740018221,1.54015559933639
-6.51554835290883,-9.42431455600381,0.481148415490884,1.17081648582889
-7.3829038478986,-7.59402041113372,0.566146561510782,1.72320819794643
-8.51496080869192,-7.32949863256806,0.838371060156013,1.38321192229211
-7.3390307935558,-7.34221033007788,0.62005977041664,3.53233389119926
-7.34670533520564,-4.45223763142251,0.483736918435649,4.86704678537831
-8.87966554874472,-9.33206779220382,1.03081958505868,0.848293937891402
-6.61598098846708,-6.6422176545306,0.426440063127877,2.01234983065879
-7.44663139819792,-5.58137426383522,0.549697562450588,2.00361539345887
-6.80208117133436,-4.82700852776947,0.395406140602813,2.86218391687155
-6.61722516311193,-4.87802994741214,0.344314229183327,1.97358164680646
-6.69575808949233,-5.81737562275834,0.47497958753656,2.04255238297292
-6.76277741758492,-9.3226718570684,0.527253085929197,2.0794741242894
-8.61759814428487,-3.12852867844244,0.701625609306154,2.86853704436503
-8.35285365409576,-6.65754829775784,0.816249883278643,2.27457240581047
-7.09870646564672,-9.15778614282977,0.643161155391929,2.68283375453354
-7.78430069195963,-6.3042720903175,0.650566393942764,1.52677740366883
-8.37090024599229,-6.80940105503654,0.822172145740323,2.94916941927097
-5.61617837113863,-4.76715683000204,0.13258948715714,1.32641241408646
-5.99601934516175,-8.04525717444062,0.358466259673716,2.03476627223975
-7.16712928572602,-7.27679996895937,0.56828342365102,1.76849716624702
-7.7818390185284,-6.90406406800932,0.670518558973129,3.29695654335824
-6.54462365866051,-8.0459887971305,0.495620899841935,2.59729383087493
-7.82991516411011,-4.95197009782482,0.591205709718673,3.26830597258386
-7.45223959575139,-7.58065893806348,0.665500913051282,2.95515363583524
-8.00202521539674,-5.74562085038641,0.674155571536328,4.08839961029406
-7.29810677789604,-7.24004523696565,0.587806760492818,3.09543940397375
-7.99638453079893,-5.72068214999965,0.693635008326948,2.31269620063489
-7.8062657702798,-7.33735174931605,0.687227467270224,1.9974093872657
-7.91181338349494,-6.31531023946207,0.702539502787148,3.73187269938307
-8.5552180754103,-7.7904349275793,0.84332012289669,1.78970224589492
-7.5425933384113,-7.39256026199007,0.627793907095553,1.64221983877769
-8.75768210767234,-6.33645414290647,0.82821533628664,1.09352606114937
-8.57895211140658,-5.43739571727447,0.766686860886868,1.32576494263596
-7.8301364855948,-6.8498939982419,0.682783667792023,1.984410620615
-7.7277708757259,-5.4551460447678,0.606142117345096,2.49562356344768
-8.28881902902062,-6.84816941541501,0.844011206968722,2.55751121556095
-6.25823872511635,-5.29003092581335,0.242988087992944,1.69230695606178
-7.78269963867075,-4.45858309759421,0.559834385480676,2.64502266729876
-5.84708552399706,-8.325107692837,0.36933803962894,2.13156931189891
-6.88540024571299,-8.89898532847483,0.6295520969807,1.83961102217563
-7.72209364504081,-8.8678156270609,0.712379234761298,2.5162051312573
-7.0392178440206,-6.93545429931003,0.593787011187958,2.58156382365417
-7.11043739873008,-7.53234310846381,0.589389830063306,1.64997887874196
-8.01216989663371,-5.67330081322797,0.673803466174251,3.77232750424216
-7.50245514270843,-7.92856072150847,0.676173143997903,4.88633531701353
-7.87731737979006,-5.22260625116755,0.623183740163794,2.5671998700186
-6.55327145482635,-5.65872484419492,0.326822310126744,1.81529310668749
-7.18396925879517,-7.55600131297238,0.56050997529288,1.81302285813896
-7.21690511327978,-4.34552403551933,0.469890971193445,2.34353309733289
-7.49770269058754,-3.27388102341683,0.469970924936521,3.12267683555499
-7.99199642756016,-9.2810903725208,0.850759166484578,1.9656967516034
-8.26538628308925,-9.14582488114795,0.864913676274298,2.26493092630987
-5.79039975640877,-10.9189498110651,0.442429834273954,1.0210628906374
-7.46967489902246,-6.84714073355829,0.672677772814082,2.81702635157652
-6.84836186044678,-5.72499976076793,0.431748251141345,1.4215463979059
-7.28887275575586,-5.85324150423382,0.522450539612073,0.980698043389598
-8.10982407017472,-4.9416445861049,0.660065819583529,1.09672941656265
-8.78951712581194,-4.99298354691351,0.795051242141714,1.75201256189151
-8.6875521969624,-5.42760453256498,0.792378311999686,1.91566860600154
-5.85207819502436,-9.11615510353685,0.37843924215884,1.99215903656294
-5.17760800943738,-9.51030142094643,0.252343914211176,1.64822358375208
-6.90910515612247,-8.89515542198488,0.590177101876506,1.86161997561886
-9.2765553379127,-4.5356400832495,0.896651431296958,1.8129672921428
-5.95719914220241,-6.56048230563861,0.326344588963816,1.98984902511566
-8.87320878438154,-3.9427323969628,0.836441195731244,1.75097089389844
-8.16309120226298,-5.91252058133708,0.689033916920356,2.79563841666282
-7.78838479078653,-5.51634701914653,0.650183345956098,2.28794208718901
-8.84419745422762,-5.97368352843493,0.903059870246654,3.33816359752053
-7.98026002569708,-6.7498483757321,0.711874452152257,3.35426034552469
-7.9626314679574,-4.90048136067828,0.618170755256132,2.7732450389318
-7.00416429069009,-5.11748457848519,0.4544623973733,2.82297458947844
-8.09047407320245,-9.40437985743509,0.839424491486251,1.83459798488476
-7.36682774385168,-3.71146718342867,0.440959129066314,3.747007535742
-7.14067411369805,-4.06543831640111,0.44068863333128,3.54171452727716
-7.90472907439755,-5.36993831574555,0.632069762696814,5.85316426145472
-7.42458406153403,-7.36559625594405,0.617339799531255,5.52707171920229
-7.48011069704028,-7.47756351346651,0.676392311707179,3.41445558596917
-8.46675273090195,-6.61128416109327,0.820802814153818,3.63823902544798
-7.94021990353574,-7.05620817978471,0.732604856844918,3.58982163745375
-7.86955450858741,-7.50915133271646,0.750959926041578,3.64507534239506
-8.7878017824841,-8.51795226454856,0.879702556519404,0.687777592055982
-8.81027154154756,-11.5195180757166,1.02603201652506,0.942444139798688
-8.49213806819943,-9.28861599033943,0.899520792720523,0.971597344446332
-6.13892109040999,-3.57464915745982,0.207342039402547,3.02317377446306
-7.01662322366012,-2.96644317357588,0.360404043955642,2.98568460524527
-6.80305889823103,-2.16268836510212,0.279249214848173,2.9540323517355
-7.00797840337901,-3.47614477822149,0.411210131451743,2.27574994120121
-8.57159058758231,-9.25051738052976,0.936424115498223,2.50347168805431
-7.23115318370285,-8.74168176543617,0.659206066399471,0.954852479487947
-8.58269583318331,-7.97554708012071,0.879749467624289,3.41250472468863
-8.19422226868584,-8.17550128983767,0.816168706679503,3.2482462001256
-7.46634763202859,-9.53271312841875,0.784795530970981,3.02606204076679
-7.79069903775355,-4.70703595784907,0.520372820099863,1.6657871756802
-7.97243405607469,-5.93335439703419,0.693369820755392,3.04557503747611
-7.42568094736442,-7.59081682638249,0.627352940782066,2.0587929895307
-7.7141509926592,-8.65107197757113,0.742171174409013,1.78439071919443
-6.57144259910281,-5.59819750819659,0.369254541806183,3.19267999002181
-6.94095061635221,-8.29532627298265,0.548662396426441,2.79949193377789
-8.71259383169236,-5.28154001674187,0.80239244322721,2.90892471142259
-9.11805915992952,-4.75521182622114,0.851162816138572,2.78800601568115
-8.45879049865172,-5.44783432044043,0.720973348232754,3.51159057725255
-7.78903119561056,-5.65008894692535,0.585047850587592,2.17941899945786
-7.55726383345737,-4.15085801205957,0.55693359669069,1.17178326175788
-6.21643632090376,-6.88856418195436,0.321326195963573,2.1578716349581
-5.03263682447187,-6.57804565567567,0.114757507311308,1.90979084165987
-5.58986557906298,-4.60505711024506,0.113404268989769,2.31348287077594
-6.05675415756703,-8.12342943159567,0.394774434690677,2.25728246191123
-5.77770274590228,-9.783033752206,0.452887233860339,2.27427047154991
-8.03452524432123,-9.77641508293664,0.893337489324315,1.67478654372211
-7.99726070485601,-8.20649351012007,0.836152397524249,3.3798976132773
-8.07685538843157,-8.49348947317202,0.875267973347933,2.9075075931878
-8.18651083677686,-4.74582864665822,0.671731781760885,1.84310754137421
-8.60821999332166,-5.01594342096497,0.817379074794845,2.57923444331438
-6.16755048832096,-6.87553506872428,0.322168927900987,2.00977559561558
-7.36607848345904,-5.36794677460209,0.467202970961759,1.89037281814758
-8.47902510345269,-7.5341609373959,0.916058421593627,2.93744878707212
-7.91226636128562,-8.11001770756165,0.822895211603906,1.74691634209004
-8.91080062042449,-7.91672669234683,0.978991200817298,1.83243398950381
-9.61429484354132,-7.19005632506448,1.09031021133779,2.19877604112231
-6.97237827242844,-4.87553864111666,0.42220350309701,2.92752005179927
-8.13366738755467,-7.91606513330224,0.776313173269068,2.39109252090308
-8.51985984246713,-6.67274233362032,0.856976783781977,2.09946131644915
-7.90924272468474,-7.8208925671302,0.795180369774419,1.21141608574688
-8.71235902399042,-9.05701358636122,1.02473199644828,1.67087890697071
-8.9418024041989,-3.84667186855194,0.789281919398491,1.07480346350707
-6.82132746449934,-8.49159390523596,0.602125965493383,3.45358802044415
-6.67176922115263,-6.42893568105562,0.420305709648414,1.90711391564787
-6.28284100193971,-6.40536623621081,0.345837798833752,1.80130308058404
-5.24671276980452,-10.0524038240996,0.390251029150181,2.01492043187216
-5.5233272074994,-9.04757485249785,0.386977397030143,2.34364281751237
-7.01753803342537,-7.15890885973454,0.569168121179464,2.08713943118483
-7.82696455696451,-7.23963140877573,0.711531320694047,2.93289275144771
-7.95417349318374,-4.8259681943842,0.661108063558055,3.03124608494657
-7.05824423939625,-6.96182396562413,0.496727892071684,1.82048077044505
-7.61588040558083,-5.5708029368873,0.569324248047554,1.97154696052124
-6.66192371794054,-3.46904267043946,0.313375351923815,2.02428314711902
-6.89506951821433,-8.80662778662233,0.608054581966493,1.92099332798595
-9.26227336980757,-7.37236191500962,1.01311570502011,1.89707452142818
-6.37631240654898,-8.61542719974114,0.49967200069792,2.46666359027769
-7.21886342284163,-8.08763508408546,0.644702331138107,1.39828712462062
-7.08665877993749,-8.17173759271271,0.617220639215279,2.13775699652371
-7.37855914213211,-9.42072899952238,0.734295029879194,1.83719582904153
-6.66016851204719,-11.8499621138727,0.666147845628521,1.48789903792967
-6.04153895741747,-11.1704329997143,0.486721259714273,1.4156053654632
-5.52216715163196,-11.7487845176584,0.407941614992156,1.434592438381
-9.66443426024524,-7.31467724863426,1.06684312350448,1.52025280989058
